Protein	Gene	Description	N	logFC	AveExpr	t	P.Value	adj.P.Val	B	logFCcontrol	ER_0min	ER_45min	IgG	PR590:ER 0min	PR590:ER 45min	PR590:IgG	PR622:ER 0min	PR622:ER 45min	PR622:IgG	PR650:ER 0min	PR650:ER 45min	PR650:IgG
O00233	PSMD9	26S proteasome non-ATPase regulatory subunit 9 OS=Homo sapiens GN=PSMD9 PE=1 SV=3	2	-0.0364674276764418	8.07244044830489	NA	NA	NA	NA	-0.0894776219138276	8.20917773373537	8.17271030605892	8.29865535564919	7.93646968487201	8.06046434086261	8.2701284348019	7.67040334438628	7.4734738330428	7.51569983828404	NA	NA	NA
O00267	SPT5H	Transcription elongation factor SPT5 OS=Homo sapiens GN=SUPT5H PE=1 SV=1	1	-0.798522181774732	4.30026994847615	NA	NA	NA	NA	0.339303376173969	4.52176867423396	3.72324649245923	4.18246529805999	4.52176867423396	3.72324649245923	4.18246529805999	NA	NA	NA	NA	NA	NA
O00299	CLIC1	Chloride intracellular channel protein 1 OS=Homo sapiens GN=CLIC1 PE=1 SV=4	3	-0.179401229577982	8.11585865738353	-1.1389653252961	0.269680429830225	0.705632114824994	-6.44371076103177	0.167331640392494	9.02788806297569	8.84848683339771	8.86055642258319	8.86663867489149	8.7408649352966	8.90114704130522	8.78533569329581	8.43128865429159	8.3589964896849	7.28843766671309	7.23005475657825	7.17827358273277
O00401	WASL	Neural Wiskott-Aldrich syndrome protein OS=Homo sapiens GN=WASL PE=1 SV=2	1	0	6.64365757230422	NA	NA	NA	NA	-0.313662767117984	6.69388516203977	6.69388516203977	7.00754792915776	6.69388516203977	6.69388516203977	7.00754792915776	NA	NA	NA	NA	NA	NA
O00422	SAP18	Histone deacetylase complex subunit SAP18 OS=Homo sapiens GN=SAP18 PE=1 SV=1	3	-0.277277345843222	8.73272104134975	-1.1472303935648	0.266338460841862	0.705632114824994	-6.43447983436121	0.447669532142436	9.22345903680651	8.94618169096329	8.77578950466407	9.41657135849825	9.31718646829205	8.33280382032295	10.1064133821868	10.0120158888677	9.70860357298911	7.50064273606281	6.86259308205845	7.63921148700846
O00423	EMAL1	Echinoderm microtubule-associated protein-like 1 OS=Homo sapiens GN=EML1 PE=1 SV=3	1	0.0933963770637227	7.02940758974718	NA	NA	NA	NA	-0.030407014254517	7.59240364268117	7.68580001974489	7.71620703399941	7.59240364268117	7.68580001974489	7.71620703399941	NA	NA	NA	NA	NA	NA
O00571	DDX3X	ATP-dependent RNA helicase DDX3X OS=Homo sapiens GN=DDX3X PE=1 SV=3	3	0.209264382962685	9.81424704511745	1.06541497895957	0.300800908759209	0.721045939674947	-6.5232934752367	-0.113853625402887	9.85215595228944	10.0614203352521	10.175273960655	10.064925567666	10.1778555198298	10.5331419778194	10.8245553475965	11.3375104065683	11.0348677261931	8.7540762352286	8.75598437298108	9.04490147157532
O00712	NFIB	Nuclear factor 1 B-type OS=Homo sapiens GN=NFIB PE=1 SV=2	1	1.17340773075589	6.67474436208968	NA	NA	NA	NA	-0.338843516520562	5.52266559377848	6.69607332453437	7.03491684105493	5.52266559377848	6.69607332453437	7.03491684105493	NA	NA	NA	NA	NA	NA
O00764	PDXK	Pyridoxal kinase OS=Homo sapiens GN=PDXK PE=1 SV=1	2	0.185052009019893	4.32515664540461	NA	NA	NA	NA	-0.496904409843737	4.22302009193996	4.40807210095985	4.90497651080359	4.54402605861673	4.34695688937888	5.1932085206525	3.28010791919274	3.84728110647036	3.99483829488422	NA	NA	NA
O14497	ARI1A	AT-rich interactive domain-containing protein 1A OS=Homo sapiens GN=ARID1A PE=1 SV=3	3	0.607271425193284	8.59905555581643	3.4795886170952	0.00268205033938229	0.039694345022858	-2.25767924545938	0.292008226455142	9.73883597203883	10.3461073972321	10.054099170777	9.74476177301036	10.5248704849957	9.72915943464432	5.48956128482169	5.64550404265621	5.71503044425833	8.10231319172354	8.98807599748353	8.83823596686736
O14519	CDKA1	Cyclin-dependent kinase 2-associated protein 1 OS=Homo sapiens GN=CDK2AP1 PE=1 SV=1	2	-0.365095732788901	6.01546282890121	NA	NA	NA	NA	0.28076387452275	6.69911692631624	6.33402119352734	6.41835305179349	6.31184560485973	6.21459666890491	6.64817779572482	5.93411206434354	5.30116953472057	5.03625212443296	NA	NA	NA
O14579	COPE	Coatomer subunit epsilon OS=Homo sapiens GN=COPE PE=1 SV=3	2	-0.113169576929166	7.00201502157316	NA	NA	NA	NA	-0.0577239897530983	6.87099189090343	6.75782231397427	6.92871588065653	7.06007827352083	6.82673006114313	7.17898490068471	7.4594316186373	7.46644067715666	7.45597297097961	NA	NA	NA
O14602	IF1AY	Eukaryotic translation initiation factor 1A, Y-chromosomal OS=Homo sapiens GN=EIF1AY PE=1 SV=4	2	0.187236982292018	6.66833278159555	NA	NA	NA	NA	-0.762230444937933	6.64478479179308	6.8320217740851	7.59425221902303	6.66756777832219	6.69885346724914	7.79571500650173	5.95353132072731	6.29671959638439	6.72431894700767	NA	NA	NA
O14617	AP3D1	AP-3 complex subunit delta-1 OS=Homo sapiens GN=AP3D1 PE=1 SV=1	2	-0.110052037382603	4.61366894566967	NA	NA	NA	NA	-0.433611200132643	4.44787494372984	4.33782290634723	4.88148614386248	4.77233814140115	4.33014860169233	5.39599308092216	4.26196057248248	4.48404603742609	4.50552803322675	NA	NA	NA
O14686	KMT2D	Histone-lysine N-methyltransferase 2D OS=Homo sapiens GN=KMT2D PE=1 SV=2	1	1.1116543620765	7.38332201950109	NA	NA	NA	NA	0.388511865650298	6.60553243090174	7.71718679297825	7.32867492732795	6.60553243090174	7.71718679297825	7.32867492732795	NA	NA	NA	NA	NA	NA
O14770	MEIS2	Homeobox protein Meis2 OS=Homo sapiens GN=MEIS2 PE=1 SV=2	1	1.3982677559589	6.34570519940442	NA	NA	NA	NA	1.07786482398429	5.24249362739296	6.64076138335186	5.56289655936757	5.24249362739296	6.64076138335186	5.56289655936757	NA	NA	NA	NA	NA	NA
O14776	TCRG1	Transcription elongation regulator 1 OS=Homo sapiens GN=TCERG1 PE=1 SV=2	1	-0.207376914209866	8.25500526776431	NA	NA	NA	NA	-0.376196976922392	7.99046869525646	7.78309178104659	8.36666567217885	7.99046869525646	7.78309178104659	8.36666567217885	NA	NA	NA	NA	NA	NA
O14929	HAT1	Histone acetyltransferase type B catalytic subunit OS=Homo sapiens GN=HAT1 PE=1 SV=1	2	-1.01107712358853	5.11917532624061	NA	NA	NA	NA	0.704302464908815	5.42145850254135	4.41038137895283	4.71715603763254	4.98152650995369	4.24466963842523	4.59267059585642	6.31934955078559	5.03405217513699	5.29960053506522	NA	NA	NA
O14950	ML12B	Myosin regulatory light chain 12B OS=Homo sapiens GN=MYL12B PE=1 SV=2	3	-0.0287944196066103	9.16985583878116	-0.14796338458412	0.884020006766473	0.964980495909201	-7.08880875378309	-0.85355787613752	8.65923424667858	8.63043982707197	9.5127921228161	8.78643300401927	8.76534530442969	9.74722193908616	9.54091678596844	9.87718551805162	10.1681348348881	8.97209769859548	8.57053340728205	9.94476434302145
O14979	HNRDL	Heterogeneous nuclear ribonucleoprotein D-like OS=Homo sapiens GN=HNRNPDL PE=1 SV=3	3	0.426216851584995	10.5883199743107	1.62427419712549	0.121735388232759	0.562397850012932	-5.81023347609665	0.463054693867756	10.5278237630923	10.9540406146773	10.4909859208096	10.2562845202884	10.6544250553913	9.98622806743024	10.7374948341285	11.0740363062205	10.3982321696909	9.21634746002327	9.76031600758346	9.71515305047082
O14980	XPO1	Exportin-1 OS=Homo sapiens GN=XPO1 PE=1 SV=1	3	-0.0209019121195446	10.3292873239859	-0.17378260867707	0.863979855405667	0.961160378317377	-7.08445948364292	0.0801031384017179	10.8703332990837	10.8494313869641	10.7902301606819	10.778552394143	10.770014894012	10.8677861754816	11.05925753723	10.8941627297978	10.708036931032	9.0050831362473	9.11600970745193	9.02676054590162
O15014	ZN609	Zinc finger protein 609 OS=Homo sapiens GN=ZNF609 PE=1 SV=2	1	0.100770148831054	7.47577499584799	NA	NA	NA	NA	0.0982872184755985	7.09637632134628	7.19714647017734	7.09885925170174	7.09637632134628	7.19714647017734	7.09885925170174	NA	NA	NA	NA	NA	NA
O15042	SR140	U2 snRNP-associated SURP motif-containing protein OS=Homo sapiens GN=U2SURP PE=1 SV=2	3	-0.30740667548613	9.05108705002507	-1.45308552035986	0.163447795222761	0.624693068705147	-6.05399171493886	0.0613119621513736	9.92671743793473	9.6193107624486	9.86540547578335	9.60227467550328	9.41383945237927	9.91347715531207	10.141550664328	9.57498540063298	9.69599878270231	7.33743076170373	7.1702112220644	7.28784427706654
O15144	ARPC2	Actin-related protein 2/3 complex subunit 2 OS=Homo sapiens GN=ARPC2 PE=1 SV=1	2	0.0624913312067719	8.93283955649614	NA	NA	NA	NA	-0.359126193554918	9.07048462173991	9.13297595294668	9.4921021465016	9.06218108884924	9.06308686251024	9.6959242370186	8.13885687915153	8.26293376790407	8.34834878050556	NA	NA	NA
O15145	ARPC3	Actin-related protein 2/3 complex subunit 3 OS=Homo sapiens GN=ARPC3 PE=1 SV=3	2	-0.0525090915719391	8.29068009729627	NA	NA	NA	NA	-0.515699578138697	7.98264189399139	7.93013280241945	8.49834147213009	7.86965993449812	7.78897462334527	8.68113799449922	8.6988782658369	8.67454539384586	8.9187993621132	NA	NA	NA
O15160	RPAC1	DNA-directed RNA polymerases I and III subunit RPAC1 OS=Homo sapiens GN=POLR1C PE=1 SV=1	2	-0.562426543581807	3.97050537556691	NA	NA	NA	NA	0.6366492497415	5.15439491346126	4.59196836987945	4.51774566371976	5.00257394366383	4.33014860169233	4.31986562843047	3.68289428856948	3.23046654337736	3.09230410431984	NA	NA	NA
O15164	TIF1A	Transcription intermediary factor 1-alpha OS=Homo sapiens GN=TRIM24 PE=1 SV=3	3	1.8519352943551	11.5083764322289	11.6827225434289	7.95524345018325e-10	2.06040805359746e-07	12.8303701608317	2.15405696895681	11.3013458190675	13.1532811134226	10.9992241444658	11.2376922583385	13.1966515210127	10.758978634989	11.3232679230173	12.9888951320673	11.0902400443143	10.172588235708	12.1038076470491	9.97796471395537
O15198	SMAD9	Mothers against decapentaplegic homolog 9 OS=Homo sapiens GN=SMAD9 PE=1 SV=1	2	0.890095711623253	6.58241987015186	NA	NA	NA	NA	1.19902807075761	6.43063900211706	7.32073471374031	6.12170664298271	6.28010791919274	7.41911748212248	5.82418594528388	6.29225588990331	6.93343775022008	6.13031314554346	NA	NA	NA
O15294	OGT1	UDP-N-acetylglucosamine--peptide N-acetylglucosaminyltransferase 110 kDa subunit OS=Homo sapiens GN=OGT PE=1 SV=3	2	0.356086788743616	8.67215793231433	NA	NA	NA	NA	0.659055090216544	8.79678691246174	9.15287370120535	8.49381861098881	8.62021982550749	9.19231042968729	8.25269921882373	7.79251144080347	7.9325944141109	7.55409544454137	NA	NA	NA
O15305	PMM2	Phosphomannomutase 2 OS=Homo sapiens GN=PMM2 PE=1 SV=1	3	-0.121059021929717	7.81017371632146	-0.632885130692438	0.534783773502727	0.854993810723495	-6.89259176122203	0.503814644405296	9.15764342018217	9.03658439825245	8.65382877577688	9.38355001828892	9.12450908095957	8.52641539970057	10.0899233253537	9.71430685543705	9.71623153608483	4.53071287548501	4.80219321694183	4.2500953501263
O15347	HMGB3	High mobility group protein B3 OS=Homo sapiens GN=HMGB3 PE=1 SV=4	3	-0.349117988600092	10.2032982317791	-2.02085164229969	0.0584590648599194	0.38958590505748	-5.17231453301392	0.429967436814328	11.0526038233052	10.7034858347051	10.6226363864909	10.7589607949766	10.5457367534934	10.6003178129459	10.2124963851939	9.71402468009533	9.54562644727413	9.66028883448561	9.32463061526719	9.19589944399317
O15355	PPM1G	Protein phosphatase 1G OS=Homo sapiens GN=PPM1G PE=1 SV=1	3	-1.06622423000199	10.0730855139885	-4.41671787717982	0.000334461517328113	0.00721879441566511	-0.1976422116815	1.09465242303128	10.8428683689083	9.77664413890627	9.74821594587698	10.4558335720023	9.5622969468129	9.65196141982081	11.4886507119995	9.94704199708882	10.2459346354379	10.3356455634405	9.57211821353468	9.09827652308977
O15371	EIF3D	Eukaryotic translation initiation factor 3 subunit D OS=Homo sapiens GN=EIF3D PE=1 SV=1	2	0.402201684992445	4.72082506256259	NA	NA	NA	NA	-0.621686336538561	5.70921467320772	6.11141635820017	6.73310269473873	5.87265289617867	6.27585844619138	7.28593058182032	3.00770809513526	3.40890591510745	3.64220645255563	NA	NA	NA
O15372	EIF3H	Eukaryotic translation initiation factor 3 subunit H OS=Homo sapiens GN=EIF3H PE=1 SV=1	2	0.364950674106018	6.06494331915224	NA	NA	NA	NA	-0.491039652301699	4.00848648476388	4.3734371588699	4.8644768111716	4.15842936260448	4.1168637576909	5.16476329632653	7.27612440527424	8.04759135839986	7.98177112436763	NA	NA	NA
O15550	KDM6A	Lysine-specific demethylase 6A OS=Homo sapiens GN=KDM6A PE=1 SV=2	3	0.494156589175983	9.56174790909687	2.23426205874335	0.0384168951790321	0.306153103119056	-4.79280464015915	0.701996069723128	9.47615139793737	9.97030798711336	9.26831191739023	9.56567332962135	10.2871846688615	9.28996946127308	9.2358945604857	9.39478421042509	8.48743811292871	8.24514520365221	8.8472139820006	8.64578707791603
O43143	DHX15	Pre-mRNA-splicing factor ATP-dependent RNA helicase DHX15 OS=Homo sapiens GN=DHX15 PE=1 SV=2	3	-0.263222952263341	10.0492587317667	-2.01904218421706	0.0586635146611649	0.38958590505748	-5.17543309685879	0.239030382111567	11.3357511527872	11.0725282005238	11.0967207706756	11.2253193495113	10.9793894669287	11.0151710978178	11.3821337820525	11.1329907958036	10.9700134203694	7.78850860646646	7.49391261850797	7.69368607350832
O43172	PRP4	U4/U6 small nuclear ribonucleoprotein Prp4 OS=Homo sapiens GN=PRPF4 PE=1 SV=2	2	-0.942557391656558	4.61204818268316	NA	NA	NA	NA	0.776102976783184	7.23784017105806	6.2952827794015	6.46173719427488	6.63538127512838	6.21847674627442	6.70735913208088	3.48358548034607	2.01537522588692	1.8594016698272	NA	NA	NA
O43252	PAPS1	Bifunctional 3'-phosphoadenosine 5'-phosphosulfate synthase 1 OS=Homo sapiens GN=PAPSS1 PE=1 SV=2	2	-0.612267231922429	5.65055503126204	NA	NA	NA	NA	0.00402425110399207	7.55646439779191	6.94419716586948	7.55244014668791	7.74406496396678	7.20226378260442	7.14042810419782	3.82491329344191	3.14218001095941	4.42050165100289	NA	NA	NA
O43290	SNUT1	U4/U6.U5 tri-snRNP-associated protein 1 OS=Homo sapiens GN=SART1 PE=1 SV=1	2	-0.334899254276452	6.21111698907294	NA	NA	NA	NA	0.0186625929298181	7.14309357299469	6.80819431871824	7.12443098006487	7.07437086858463	6.66299891023399	6.9862483872218	5.14072023643348	4.88229368623121	5.19151753193667	NA	NA	NA
O43309	ZSC12	Zinc finger and SCAN domain-containing protein 12 OS=Homo sapiens GN=ZSCAN12 PE=1 SV=1	2	0.368541953551256	6.43981510043778	NA	NA	NA	NA	0.751343688859757	5.87230690243774	6.24084885598899	5.48950516712924	5.81634370528486	6.30508458472395	5.053421693574	6.19151753193667	6.43986055960009	6.18883607303053	NA	NA	NA
O43353	RIPK2	Receptor-interacting serine/threonine-protein kinase 2 OS=Homo sapiens GN=RIPK2 PE=1 SV=2	1	-0.239827014672469	4.60024339791805	NA	NA	NA	NA	-0.120182824393676	4.47248777146274	4.23266075679027	4.59267059585642	4.47248777146274	4.23266075679027	4.59267059585642	NA	NA	NA	NA	NA	NA
O43390	HNRPR	Heterogeneous nuclear ribonucleoprotein R OS=Homo sapiens GN=HNRNPR PE=1 SV=1	3	0.0677288612868505	10.7838980729085	0.431674361962703	0.671115070153744	0.908420193339004	-7.0030847517922	-0.0195156064334121	10.9398449163414	11.0075737776283	11.0270893840617	10.802868283472	10.8049895127534	11.0126095751409	10.8456468571008	11.1989799234256	11.0806795505707	9.77170168428361	9.61943397253796	9.58866110230554
O43395	PRPF3	U4/U6 small nuclear ribonucleoprotein Prp3 OS=Homo sapiens GN=PRPF3 PE=1 SV=2	2	-0.922255039955781	8.72577747580417	NA	NA	NA	NA	-0.128830902078303	8.97511222426303	8.05285718430725	9.10394312634134	8.52546487875949	7.89650540448465	9.5765248372486	9.44337280549061	8.22782219985389	8.6499746511581	NA	NA	NA
O43447	PPIH	Peptidyl-prolyl cis-trans isomerase H OS=Homo sapiens GN=PPIH PE=1 SV=1	2	-0.430937648595032	7.59623530308008	NA	NA	NA	NA	0.728645927034081	8.31848601889212	7.88754837029709	7.58984009185804	7.87717456036088	7.56920462161272	7.46317402032311	8.02766908138077	7.47376372293886	6.98437776735038	NA	NA	NA
O43592	XPOT	Exportin-T OS=Homo sapiens GN=XPOT PE=1 SV=2	3	-0.244420235590994	7.32297809962826	-1.32075918058967	0.203162919319565	0.665715678340124	-6.22766981695236	0.975888237570531	8.10748198148812	7.86306174589713	7.13159374391759	8.09577375475472	7.98921200983573	7.13075440416163	8.9519299320831	8.68637546151274	8.09652692367858	5.80053016771918	5.43938567643554	4.6932878140052
O43670	ZN207	BUB3-interacting and GLEBS motif-containing protein ZNF207 OS=Homo sapiens GN=ZNF207 PE=1 SV=1	2	-0.179284039273224	5.84184352414903	NA	NA	NA	NA	-0.427183575471019	7.19605109830786	7.01676705903464	7.62323467377888	7.17135553704875	7.15510734222085	7.75679456792813	4.3474631869945	4.00514330327596	4.61639130705717	NA	NA	NA
O43684	BUB3	Mitotic checkpoint protein BUB3 OS=Homo sapiens GN=BUB3 PE=1 SV=1	3	-0.0515859385952542	9.61377390035113	-0.399325773718811	0.694361247332977	0.922600241644191	-7.01704398831497	0.14103188305338	10.8278604243037	10.7762744857084	10.6868285412503	10.7650137211772	10.6798256514434	10.6583581424909	8.58297528016561	8.39663535938771	8.18975397520423	9.61091937182293	9.72768954654887	9.68770060631041
O43707	ACTN4	Alpha-actinin-4 OS=Homo sapiens GN=ACTN4 PE=1 SV=2	3	0.128172969705842	7.98410328370574	0.491289685883498	0.629170719161828	0.904503940100506	-6.97457706594881	-0.524477472344908	5.53722406100693	5.66539703071277	6.18987450305768	5.79738361240232	5.98511003792234	6.52859364314469	10.1315905866673	10.622450624	10.6621787907452	8.01110742527734	7.71703987154211	8.7072605166093
O43719	HTSF1	HIV Tat-specific factor 1 OS=Homo sapiens GN=HTATSF1 PE=1 SV=1	1	-0.353117357447733	6.55139918458282	NA	NA	NA	NA	-0.121014244807963	6.67877617412388	6.32565881667615	6.79979041893185	6.67877617412388	6.32565881667615	6.79979041893185	NA	NA	NA	NA	NA	NA
O43795	MYO1B	Unconventional myosin-Ib OS=Homo sapiens GN=MYO1B PE=1 SV=3	2	-0.311238713980877	6.65987323022679	NA	NA	NA	NA	-0.114694568732637	4.79868253320946	4.48744381922859	4.9133771019421	4.99580752235829	4.36806987653208	5.3115861506659	9.06027132010574	9.0655315379702	8.9738818292634	NA	NA	NA
O43809	CPSF5	Cleavage and polyadenylation specificity factor subunit 5 OS=Homo sapiens GN=NUDT21 PE=1 SV=1	3	0.0322276544667837	10.672771338075	0.223188430921434	0.825907385149098	0.950711167793851	-7.07419923517309	0.10428792680125	10.5174455094362	10.549673163903	10.4453852371017	10.367859332989	10.3935360220905	10.3125345535677	10.9223826427774	11.0325377616687	10.6901663841338	9.84083411096643	9.80168526637405	9.91219433202792
O43813	LANC1	LanC-like protein 1 OS=Homo sapiens GN=LANCL1 PE=1 SV=1	1	-0.201529582868126	6.73601578198591	NA	NA	NA	NA	0.235614486995254	6.76420813013995	6.56267854727182	6.52859364314469	6.76420813013995	6.56267854727182	6.52859364314469	NA	NA	NA	NA	NA	NA
O43815	STRN	Striatin OS=Homo sapiens GN=STRN PE=1 SV=4	3	-0.469782443574342	10.9426344599205	-2.34955813081546	0.0304340425390753	0.267200576868492	-4.57884372438423	2.47194219387337	13.2389174754325	12.7691350318581	10.7669752815591	13.1405057075926	12.8328476411552	10.7799948313072	13.0745476773535	11.8129279168666	10.1283902572366	11.8392037880969	11.9991342842982	9.7300455028792
O43823	AKAP8	A-kinase anchor protein 8 OS=Homo sapiens GN=AKAP8 PE=1 SV=1	3	0.439179031236719	6.9523402862084	1.40077971764512	0.178319361900896	0.644747227371963	-6.12423436984818	0.26583441332987	8.552455971557	8.99163500279372	8.72580058946385	8.41833453795784	8.48617420352566	8.82334449160071	6.83289001416474	8.29370154208073	7.27898037318701	5.06054154193505	4.84942744216139	4.72947508299045
O43866	CD5L	CD5 antigen-like OS=Homo sapiens GN=CD5L PE=1 SV=1	2	-0.355958663511927	6.17125774583567	NA	NA	NA	NA	-2.50682846336155	5.76314424365779	5.40718558014587	8.26997270701935	6.46422482402497	6.05899673501918	7.43879185257826	5.60288440871842	5.29619517070036	9.64197430688824	NA	NA	NA
O60216	RAD21	Double-strand-break repair protein rad21 homolog OS=Homo sapiens GN=RAD21 PE=1 SV=2	2	-0.527860424210072	5.37091507585134	NA	NA	NA	NA	-0.527741057765645	5.33454653193906	4.80668610772899	5.86228758970471	5.66918878415665	4.52803543263632	5.9935449778627	5.11508081817554	5.20051332127573	5.84620674000079	NA	NA	NA
O60244	MED14	Mediator of RNA polymerase II transcription subunit 14 OS=Homo sapiens GN=MED14 PE=1 SV=2	1	1.03556448100525	6.61543452034936	NA	NA	NA	NA	1.557815707064	6.25036610081507	7.28593058182032	5.72811487475632	6.25036610081507	7.28593058182032	5.72811487475632	NA	NA	NA	NA	NA	NA
O60264	SMCA5	SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily A member 5 OS=Homo sapiens GN=SMARCA5 PE=1 SV=1	3	-0.450478417431956	9.82316808510936	-2.76658747323501	0.0127313655965812	0.140320589515737	-3.7618186563145	0.318382124487847	10.9567884750935	10.5063100576616	10.6384063506057	10.6491021723177	10.3432174470915	10.7903892272622	10.5720775992165	10.0522478044993	10.047610832042	8.69907663919496	8.17335590684259	8.12710997796141
O60341	KDM1A	Lysine-specific histone demethylase 1A OS=Homo sapiens GN=KDM1A PE=1 SV=2	3	0.0993117535058037	10.503596161845	0.436330935562129	0.667796042121437	0.908420193339004	-7.00098764091004	0.392796664861272	11.5184363048372	11.617748058343	11.2249513934817	11.1474366317283	11.4293693771267	10.9871015601352	11.2089092932147	10.9607001417108	10.5763696176786	8.66840383689996	8.9326155035229	8.5808238499628
O60437	PEPL	Periplakin OS=Homo sapiens GN=PPL PE=1 SV=4	2	0.308527051931919	8.4364988583109	NA	NA	NA	NA	-0.53318209890868	7.09756312090708	7.406090172839	7.93927227174768	7.16576840861264	7.54810629955645	8.38980032617325	9.45975361284484	9.69446982576487	9.91913999696543	NA	NA	NA
O60506	HNRPQ	Heterogeneous nuclear ribonucleoprotein Q OS=Homo sapiens GN=SYNCRIP PE=1 SV=2	3	0.157263315043739	11.6314295175563	0.954443372109807	0.352528755832951	0.745346512332524	-6.63444355304342	0.00360566804614137	11.5052832827507	11.6625465977944	11.6589409297483	11.398098533256	11.4337270063862	11.6630370439825	11.7674662256796	12.2605646532191	12.0828167131808	11.054202140583	10.9972651850445	10.934886083348
O60508	PRP17	Pre-mRNA-processing factor 17 OS=Homo sapiens GN=CDC40 PE=1 SV=1	1	-0.45681067221791	6.56000341982462	NA	NA	NA	NA	2.06840058789794	7.83185010356483	7.37503943134692	5.76344951566689	7.83185010356483	7.37503943134692	5.76344951566689	NA	NA	NA	NA	NA	NA
O60663	LMX1B	LIM homeobox transcription factor 1-beta OS=Homo sapiens GN=LMX1B PE=1 SV=3	2	0.729276524580326	8.36822438357692	NA	NA	NA	NA	0.68218104608329	9.24834155983096	9.97761808441129	9.295437038328	9.08203495974482	9.73457656877342	9.53829980837894	6.65616945121358	7.46218089134562	6.29409555957353	NA	NA	NA
